21486;MZX0304-913;Z60215200C/1251092/8603244/Y60115200B/C;04-;3 {+ FD FOCUS 05- / C-MAX 03-/ VV S40 04-} пюдхюрнп нукюфдем 1.3 1.6 2;2115;+;;7;15 ДЕЙ;;;;;;;;;62017K
18765;MZX0304-920;Z60115025я;04-;3 лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося я йнмрпнкеп 1.6;7649;7;;2;25 МНЪ;;;;;;;;;
17863;MZX0304-930;BPYK6148Z;04-;3 йнмдемяюрнп йнмдхж;2408;+;;4;;;;;;;;;;94902K
21167;MZX0304-931;BPYK61480ZA/BPYK6148Z;04-;3 йнмдемяюрнп йнмдхж (NISSENS) (NRF) (GERI);4879;9;;1;;;;;;94902;905671;35508;MZ5184;
24812;MZX0304-932;BPYK6148ZA/BPYK6148Z;04-;3 йнмдемяюрнп йнмдхж (KOYO);3275;;;;06 ДЕЙ;;;;CD060531;;;;;94902Y
22067;MZX0303-990-L;;03-06;3 {мюйкюдйю бмеьмъъ мю онпнц} кеб;1454;;;;;;;;;;;;;
22068;MZX0303-990-R;;03-06;3 {мюйкюдйю бмеьмъъ мю онпнц} опюб;1454;;;;;;;;;;;;;
22065;MZX0303-991-L;BN9C50C12A;03-06;3 {пюлйю опнрхбнрслюмйх} кеб (яедюм) (sport);427;1;;;;;;;;;;;;
22066;MZX0303-991-R;BN9C50C22A;03-06;3 {пюлйю опнрхбнрслюмйх} опюб (яедюм) (sport);427;;;;;;;
27181;MZX0303-992-L;BN8V50161B;03-08;3 {йпеокемхе аюлоепю оепед} кеб (яедюм);175;1;;;;;;
27182;MZX0303-992-R;BN8V50151B;03-08;3 {йпеокемхе аюлоепю оепед} опюб (яедюм);175;3;;;25 МНЪ;;;
;;;;;;;;;;;;
;MAZDA 3 (09-);;;;;;;;;;;
28297;MZX0309-000B-L;BBP2510L0G;09-;3 тюпю кеб о/йнппейрнп кхмгнбюм бмсрпх вепм;3788;7;;2;;;;216-1158L-LDEM2
28298;MZX0309-000B-R;BBP2510K0G;09-;3 тюпю опюб о/йнппейрнп кхмгнбюм бмсрпх вепм;3788;3;;1;;;;216-1158R-LDEM2
28299;MZX0309-070-L;BBP351690B;09-;3 тюпю опнрхбнрсл кеб я йпнмьреим мю (sport) AT;1842;+;;+;;;;216-2028L-UE
28300;MZX0309-070-R;BBP351680C;09-;3 тюпю опнрхбнрсл опюб я йпнмьреим мю (sport) AT;1842;+;;+;;;;216-2028R-UE
28485;MZX0309-071-L;BBP251690B;09-;3 тюпю опнрхбнрсл кеб я йпнмьреим мю (ЯРЮМДЮПР) AT;1956;7;;10;;;;216-2027L-UE
28486;MZX0309-071-R;BBP251680C;09-;3 тюпю опнрхбнрсл опюб я йпнмьреим мю (ЯРЮМДЮПР) AT;1956;6;;9;;;;216-2027R-UE
28891;MZX0309-072-L;BDG751690B;09-;3 тюпю опнрхбнрсл кеб я йпнмьреим мю (ЯРЮМДЮПР) MT;1514;8;;;;;;216-2029L-UE
28892;MZX0309-072-R;BDG751680C;09-;3 тюпю опнрхбнрсл опюб я йпнмьреим мю (ЯРЮМДЮПР) MT;1514;5;;;;;;216-2029R-UE
28893;MZX0309-073-L;BDG851690B;09-;3 тюпю опнрхбнрсл кеб я йпнмьреим мю (sport) MT;1514;+;;;;;;216-2030L-UE
28894;MZX0309-073-R;BDG851680C;09-;3 тюпю опнрхбнрсл опюб я йпнмьреим мю (sport) MT;1514;8;;;;;;216-2030R-UE
26322;MZX0309-100;BBM4507M0E;09-;3 пеьерйю пюдхюрнпю бмсрпем вюярэ;1766;9;;5;;;;
26307;MZX0309-160X;BCW850031JAA;09-11;3 {1.6 L} аюлоеп оепедм цпсмр;1558;4;1;4;;;
26308;MZX0309-161;BBN250031JAA;09-11;3 {2.0 L} аюлоеп оепедм;4481;+;;7;;;
30124;MZX0312-161X;BGV450031EBB;12-;3 аюлоеп оепедм цпсмр;4422;;;;26 МНЪ;;
28871;MZX0309-190-L;BCW850C21C;09-;3 {2.0 L} пеьерйю аюлоепю оепедм кеб;399;+;;2;;;
28872;MZX0309-190-R;BCW850C11C;09-;3 {2.0 L} пеьерйю аюлоепю оепедм опюб;399;+;;2;;;
26464;MZX0309-190;8CW8501T1;09-;3 пеьерйю аюлоепю оепедм;2008;5;;3;;;
25977;MZX0309-270-L;BBP852211B;09-;3 йпшкн оепедм кеб я нрб о/онбрнпхрекэ;1027;6;1;;;;
25978;MZX0309-270-R;BBP852111B;09-;3 йпшкн оепедм опюб я нрб о/онбрнпхрекэ;1027;+;1;1;;;
28099;MZX0309-271-L;BBP852211B;09-;3 йпшкн оепедм кеб (НПХЦХМЮК);6966;1;;;;;
28100;MZX0309-271-R;BBP852111B;09-;3 йпшкн оепедм опюб (НПХЦХМЮК);6966;2;;;;;
29454;MZX0309-300-L;BBM456140C;09-;3 {1.6 L} ондйпшкнй оепедм йпшкю кеб;642;;;;;;
29455;MZX0309-300-R;BBM456130C;09-;3 {1.6 L} ондйпшкнй оепедм йпшкю опюб;642;;;;;;
25976;MZX0309-330;BBY45231XC;09-;3 йюонр;3216;;1;;29 МНЪ;;
26957;MZX0309-340-L;BBM252420A;09-;3 оеркъ йюонрю кеб;350;+;;5;;;
26958;MZX0309-340-R;BBM252410A;09-;3 оеркъ йюонрю опюб;350;+;;5;;;
26959;MZX0309-380;BBM253110A;09-;3 ясоонпр пюдхюрнпю;2399;+;;2;29 МНЪ;;
26104;MZX0309-450X-L;;09-;3 гепйюкн кеб щкейрп я онднцпеб (aspherical) цпсмр;1549;+;;6;;;;;
26105;MZX0309-450X-R;;09-;3 гепйюкн опюб щкейрп я онднцпеб (convex) цпсмр;1549;+;;6;;;;;
27000;MZX0309-451X-L;;09-;3 гепйюкн кеб щкейрп я онднцпеб , юбрняйкюдшб (aspherical) цпсмр;2704;+;;2;30 МНЪ;;;;
27001;MZX0309-451X-R;;09-;3 гепйюкн опюб щкейрп я онднцпеб , юбрняйкюдшб (convex) цпсмр;2704;+;;4;30 МНЪ;;;;
30069;MZX0309-640;BBM450221MBB;09-;3 аюлоеп гюдм цпсмр;1750;;;;;;;;
26068;MZX0309-740-L;BBP251160D/BBP251160E;09-;3 тнмюпэ гюдм бмеьм кеб (яедюм);2063;8;;;;;;216-1979L-UE;
26069;MZX0309-740-R;BBP251150D/BBP251150E;09-;3 тнмюпэ гюдм бмеьм опюб (яедюм);2063;5;;1;;;;216-1979R-UE;
29342;MZX0309-741-L;BCW851160C;09-;3 тнмюпэ гюдм бмеьм кеб (ущрващй);2095;+;;;;;;216-1982L-UE;
29343;MZX0309-741-R;BCW851150C;09-;3 тнмюпэ гюдм бмеьм опюб (ущрващй);2095;+;;;;;;216-1982R-UE;
28585;MZX0309-750-L;BBP2513G0D;09-;3 тнмюпэ гюдм бмсрпем кеб (яедюм);1537;4;;;;;;216-1311L-LD-UE;
28586;MZX0309-750-R;BBM4513F0E;09-;3 тнмюпэ гюдм бмсрпем опюб (яедюм);1537;8;;;;;;216-1311R-LD-UE;
29828;MZX0309-751-L;BCN8513G0C/BCW83G0D;09-;3 тнмюпэ гюдм бмсрпем кеб (ущрващй);1674;7;;;;;;216-1312L-LD-UE;
29829;MZX0309-751-R;BBN7513F0C/BBN7513F0D;09-;3 тнмюпэ гюдм бмсрпем опюб (ущрващй);1674;8;;;;;;216-1312R-LD-UE;
25498;MZX0309-910;Z6681520Y/LF8B1520Y;09-;3 пюдхюрнп нукюфдем (KOYO);3373;;;;06 ДЕЙ;;;;PL062305
26209;MZX0309-930;BBY26148Z/BBY26148ZA;09-;3 йнмдемяюрнп йнмдхж (KOYO);4045;3;;2;06 ДЕЙ;;;;CD060485
;;;;;;;;;;;;;
;MAZDA 323 (88-89);;;;;;;;;;;
10670;MZ32387-270-L;BL5352210A;87-89;323 йпшкн оепедм кеб;886;;;;;;;
10661;MZ32387-270-R;BL5352110A;87-89;323 йпшкн оепедм опюб;886;;;;;;;
11239;MZ32383-841-Z;B02934159;83-90;323 ярнийю ярюахкхгюрнпю к=о оепед;48;1;;;;;;
;;;;;;;;;;;;
;MAZDA 323 BG (10/89-10/94);;;;;;;;;;;
3132;MZ32392-000-L;8DBW51040;92-94;323 тюпю кеб (3 ДБ) (4 ДБ);745;6;;;30 МНЪ;;;216-1122L-LD-E
13175;MZ32390-000-L;8DBS51040;90-91;323 тюпю кеб (4 ДБ);735;3;;;18 МНЪ;;;216-1116L-LD-E
3133;MZ32392-000-R;8DBW51030;92-94;323 тюпю опюб (3 ДБ) (4 ДБ);745;5;;;30 МНЪ;;;216-1122R-LD-E
13176;MZ32390-000-R;8DBS51030;90-91;323 тюпю опюб (4 ДБ);735;3;;;18 МНЪ;;;216-1116R-LD-E
11901;MZ32390-030-L;B45551070A;90-94;323 сйюг.онбнпнрю сцкнбни кеб (3 ДБ) (4 ДБ);276;6;;;;;;216-1524L-AE
11900;MZ32390-030-R;B45551060A;90-94;323 сйюг.онбнпнрю сцкнбни опюб (3 ДБ) (4 ДБ);276;+;;;;;;216-1524R-AE
10604;MZ32393-100B;BTE450711A;93-94;323 пеьерйю пюдхюрнпю (3 ДБ) (4 ДБ) вепм;963;;;;;;;
3138;MZ32390-160B;;90-94;323 аюлоеп оепедм (4 ДБ) вепм;4282;;;;;;;
3135;MZ32390-270-L;BS0652210A;90-94;323 йпшкн оепедм кеб я нрб о/онбрнпхрекэ (4 ДБ);2215;1;;;;;;
3134;MZ32390-270-R;BS0652110A;90-94;323 йпшкн оепедм опюб я нрб о/онбрнпхрекэ (4 ДБ);2215;;;;;;;
10662;MZ32390-271-L;BS2052210C;90-91;323 йпшкн оепедм кеб (3 ДБ);3871;;;;;;;
10663;MZ32390-271-R;BS2052110B;90-91;323 йпшкн оепедм опюб (3 ДБ);3871;;;;;;;
3136;MZ32390-330;BR7052310F/C/D;90-91;323 йюонр (4 ДБ);4192;;;;;;;
3137;MZ32392-330;BB0S52310A;92-94;323 йюонр (4 ДБ);6121;2;;;;;;
12292;MZ32390-331C;BR9352310C;90-94;323 йюонр (3 ДБ) нжхмйнб;4799;;1;1;;;;
10229;MZ32390-380;BR7053100C;90-94;323 ясоонпр пюдхюрнпю (3 ДБ) (4 ДБ);1366;;;;;;;
3139;MZ32392-640X;BTE350221;92-94;323 аюлоеп гюдм (4 ДБ) цпсмр;4173;2;;1;;;;
3140;MZ32392-640B;;92-94;323 аюлоеп гюдм (4 ДБ) вепм;3531;;;;;;;
13189;MZ32392-740-L;8FBF51160;92-94;323 тнмюпэ гюдм бмеьм кеб (4 ДБ);615;4;;;;;;216-1939L-UE
13190;MZ32392-740-R;8FBF51150;92-94;323 тнмюпэ гюдм бмеьм опюб (4 ДБ);693;5;;;;;;216-1939R-UE
18851;MZ32390-810-L;B45534350B;90-94;323 пшвюц оепедм ондбеяйх кеб мхфм аег ьюпнб нонп я 1 яюкеимр-акнй;693;2;;;03 ДЕЙ;;;
18850;MZ32390-810-R;B45534300B;90-94;323 пшвюц оепедм ондбеяйх опюб мхфм аег ьюпнб нонп я 1 яюкеимр-акнй;693;5;;;03 ДЕЙ;;;
12199;MZ32390-910;BP2615200F;90-94;323 пюдхюрнп нукюфдем MT 1.6 1.8 (3 ДБ);2857;;;;;;;
12200;MZ32390-911;BP0215200H;90-94;323 пюдхюрнп нукюфдем AT 1.6 1.8;3017;;;;;;;
12225;MZ32390-912;B61S15200A/B/C/D;90-94;323 пюдхюрнп нукюфдем MT 1.3 1.5;2279;;;;;;;
19031;MZ32390-920;B61H15150A+FEH515140+B61W15210;90-94;323 лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося MT 1.6 1.8;1605;;;;;;;
;;;;;;;;;;;;
;MAZDA 323 яедюм (94-98);;;;;;;;;;;
3142;MZ32394-000-L;BC5B51040A;94-96;323 тюпю кеб аег йнппейрнп (4 ДБ);1053;6;;;;;;216-1126L-LD-E
11406;MZ32397-000-L;BG2M51040;97-98;323 тюпю кеб аег йнппейрнп (4 ДБ);953;4;3;;16 ДЕЙ;;;216-1135L-LD-E
3143;MZ32394-000-R;BC5B51030A;94-96;323 тюпю опюб аег йнппейрнп (4 ДБ);1053;3;;;;;;216-1126R-LD-E
11407;MZ32397-000-R;BG2M51030;97-98;323 тюпю опюб аег йнппейрнп (4 ДБ);953;2;5;;16 ДЕЙ;;;216-1135R-LD-E
13177;MZ32394-001-L;BC5B51040;94-96;323 тюпю кеб о/йнппейрнп (4 ДБ);1303;6;;;;;;216-1126L-LD-EM
13178;MZ32394-001-R;BC5B51030;94-96;323 тюпю опюб о/йнппейрнп (4 ДБ);1303;6;;;;;;216-1126R-LD-EM
13187;MZ32394-030-L;BC1M5110Y;94-96;323 сйюг.онбнпнрю сцкнбни кеб (4 ДБ);153;+;;;;;;216-1531L-AE
12502;MZ32397-030-L;821H51070B;97-98;323 сйюг.онбнпнрю сцкнбни кеб (4 ДБ);248;7;;;;;;216-1538L-WE
13188;MZ32394-030-R;BC1M5109Y;94-96;323 сйюг.онбнпнрю сцкнбни опюб (4 ДБ);153;8;;;;;;216-1531R-AE
12503;MZ32397-030-R;B21H5106XB;97-98;323 сйюг.онбнпнрю сцкнбни опюб (4 ДБ);248;+;;;;;;216-1538R-WE
3144;MZ32394-040Y-L;B01W51360;94-96;323 сйюг.онбнпнрю мхфм кеб б аюлоеп (4 ДБ) фекр;141;+;1;;;;;216-1613L-UE
3145;MZ32394-040Y-R;B01W51350;94-96;323 сйюг.онбнпнрю мхфм опюб б аюлоеп (4 ДБ) фекр;141;+;1;;;;;216-1613R-UE
10773;MZ32397-100;B21H50710PT;97-98;323 пеьерйю пюдхюрнпю (4 ДБ);803;4;;;;;;
3146;MZ32394-100WB;BC1M50710BTP;94-96;323 пеьерйю пюдхюрнпю (4 ДБ) аек я вепм;803;;;;;;;
10774;MZ32394-130-L;BC1M507K0PT;94-96;323 лнкдхмц онд тюпс кеб (4 ДБ);161;;;;;;;
10775;MZ32394-130-R;BC1M507J0PT;94-96;323 лнкдхмц онд тюпс опюб (4 ДБ);161;;;2;;;;
11552;MZ32397-160X;BTRSH50031B;97-98;323 аюлоеп оепедм (4 ДБ) цпсмр;4312;;;;;;;
11551;MZ32397-160B;;97-98;323 аюлоеп оепедм (4 ДБ) вепм;3850;;;;;;;
3150;MZ32394-160X;;94-96;323 аюлоеп оепедм аег нрб о/опнрхбнрсл (4 ДБ) цпсмр;2215;;;;;;;
11346;MZ32394-160B;BVT55031B;94-96;323 аюлоеп оепедм аег нрб о/опнрхбнрсл (4 ДБ) вепм;1846;;;;;;;
3148;MZ32394-270-L;BC5E52210A;94-96;323 йпшкн оепедм кеб я нрб о/онбрнпхрекэ (4 ДБ);2702;;;1;;;;
16039;MZ32397-270-L;BG2L52210B;97-98;323 йпшкн оепедм кеб я нрб о/онбрнпхрекэ (4 ДБ);2171;1;;;;;;
3147;MZ32394-270-R;BC5E52110A;94-96;323 йпшкн оепедм опюб я нрб о/онбрнпхрекэ (4 ДБ);2702;;;;;;;
16038;MZ32397-270-R;BG2L52110B;97-98;323 йпшкн оепедм опюб я нрб о/онбрнпхрекэ (4 ДБ);2171;;;2;;;;
14363;MZ32394-271-L;BC1D52210B;94-96;323 йпшкн оепедм кеб аег нрб о/онбрнпхрекэ (4 ДБ);2650;1;2;;;;;
14362;MZ32394-271-R;BC1D52110B;94-96;323 йпшкн оепедм опюб аег нрб о/онбрнпхрекэ (4 ДБ);2650;2;1;;;;;
14257;MZ32395-280Y-Z;B01W51120;95-02;323 {бяе} онбрнпхрекэ онбнпнрю б йпшкн к=о фекр;71;+;;2;21 ДЕЙ;;;216-1405N-AE
3149;MZ32394-330;BC1M52310C;94-98;323 йюонр (4 ДБ);5454;2;;;;;;
11858;MZ32394-380;BC1D53100D;94-98;323 ясоонпр пюдхюрнпю (4 ДБ);4703;2;1;2;;;;
14724;MZ32395-450-L;;95-98;323 гепйюкн кеб щкейрп аег онднцпеб (convex);1262;+;;2;;;;
14725;MZ32395-450-R;;95-98;323 гепйюкн опюб щкейрп аег онднцпеб (convex);1262;8;;3;;;;;;;;;;
13191;MZ32394-740-L;BC5A51160B;94-98;323 тнмюпэ гюдм бмеьм кеб (4 ДБ);636;5;;;21 ДЕЙ;;;216-1940L-AE;;;;;;
13192;MZ32394-740-R;BC5A51150B;94-98;323 тнмюпэ гюдм бмеьм опюб (4 ДБ);636;+;;;;;;216-1940R-AE;;;;;;
11696;MZ32394-810-L;BOIA34350;94-98;323 пшвюц оепедм ондбеяйх кеб мхфм (4 ДБ);1247;7;;;;;;;;;;;;
11697;MZ32394-810-R;BOIA34310;94-98;323 пшвюц оепедм ондбеяйх опюб мхфм (4 ДБ);1247;+;;;;;;;;;;;;
14760;MZ32394-910;B59615200D;94-;323 пюдхюрнп нукюфдем AT 1.3 1.5 1.6 1.8 (KOYO);2659;;;;;;;;PL060630;;;;;
11893;MZ32394-911;B6BF15200G;94-98;323 пюдхюрнп нукюфдем MT 1.3 1.5 1.6 1.8 (2 ПЪД);2921;;;;;;;;;;;;;
12203;MZ32394-912;BP2615200F;94-98;323 пюдхюрнп нукюфдем AT 1.3 1.5 1.6 1.8 (1 ПЪД);3210;3;;;;;;;;;;;;
12202;MZ32394-913;B61S15200D;94-98;323 пюдхюрнп нукюфдем MT 1.6 (1 ПЪД);1894;;;;;;;;;;;;;62383K
20026;MZ32394-914;BP2615200F;94-98;323 пюдхюрнп нукюфдем AT 1.3 1.5 1.6 1.8;2279;;;;15 ДЕЙ;;;;;;;;;
21873;MZ32394-915;B6BF15200G;94-98;323 пюдхюрнп нукюфдем MT 1.3 1.5 1.6 1.8;2087;+;;1;15 ДЕЙ;;;;;;;;;
16284;MZ32395-920;B6BG15150/F62215141/B6BG15210A;95-98;323 лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося 1.8 AT;1637;1;;;;;;;;;;;;
16285;MZ32395-921;B6DN15150/E38515140/B6BF15210A;95-98;323 лнрнп+бемрхкърнп  пюдхюр нукюфдем я йнпося 1.5 AT MT 1.8 MT;1547;;;;;;;;;;;;;
17452;MZ32394-930;B02H61480B/B02H61480C;94-;323 {647x298mm} йнмдемяюрнп йнмдхж (NISSENS) (NRF) (GERI) (ЯЛ.ЙЮРЮКНЦ);3724;1;;;;;;;;94354;;35287;;
18410;MZ32394-931;BC1M61480/A;94-;323 {600*320*25mm} йнмдемяюрнп йнмдхж (ЯЛ.ЙЮРЮКНЦ);1990;1;;;;;;;;;;;;94704K
28397;MZ32394-970;B22B61450/B22B61450B;94-98;323 {323F 95-98} йнлопеяянп йнмдхж 1.5 (ЯЛ.ЙЮРЮКНЦ) (AVA);16465;1;;;;;;;;;;;MZK170;
;;;;;;;;;;;;
;MAZDA 323/323F/PROTEGE (8/98-00) (00-);;;;;;;;;;;
14559;MZ32398-000-L;BJ1W51040B;98-00;323 {323F} тюпю кеб;1310;5;5;;06 ДЕЙ;;;216-1139L-LD-E
14560;MZ32398-000-R;BJ1W51030B;98-00;323 {323F} тюпю опюб;1310;;3;1;06 ДЕЙ;;;216-1139R-LD-E
15635;MZ32301-001-L;BL4D510L0D;01-03;323 {323F} тюпю кеб о/йнппейрнп;1348;+;3;4;;;;216-1144L-LD-EM
15636;MZ32301-001-R;BL4D510K0D;01-03;323 {323F} тюпю опюб о/йнппейрнп;1348;+;2;3;;;;216-1144R-LD-EM
20818;MZ32301-002B-L;;01-03;323 {323F} тюпю кеб аег йнппейрнп бмсрпх вепм;1358;9;;2;;;;216-1144L-LD-E2
20819;MZ32301-002B-R;;01-03;323 {323F} тюпю опюб аег йнппейрнп бмсрпх вепм;1358;7;;1;;;;216-1144R-LD-E2
14561;MZ32398-030W-L;B25D51070B;98-00;323 {323F} сйюг.онбнпнрю сцкнбни кеб аек;246;+;1;2;;;;216-1544L-AE
14562;MZ32398-030W-R;B25D51060B;98-00;323 {323F} сйюг.онбнпнрю сцкнбни опюб аек;246;+;5;5;;;;216-1544R-AE
17738;MZ32398-070-L;B25G51690C;98-00;323 {323F/PREMACY 99-01} тюпю опнрхбнрсл кеб;867;9;4;;18 МНЪ;;;216-2005L-UE
17739;MZ32398-070-R;B25G51680C;98-00;323 {323F/PREMACY 99-01} тюпю опнрхбнрсл опюб;867;+;7;;18 МНЪ;;;216-2005R-UE
19058;MZ32301-070-L;B30D51690;01-03;323 тюпю опнрхбнрсл кеб;809;+;4;;21 ДЕЙ;;;216-2006L-UE
19059;MZ32301-070-R;B30D51680;01-03;323 тюпю опнрхбнрсл опюб;809;+;;;21 ДЕЙ;;;216-2006R-UE
20395;MZ32398-080-L;;98-00;323 {323F/PREMACY 99-01} ярейкн тюпш опнрхбнрсл кеб;248;+;;5;;;;
20397;MZ32398-080-R;;98-00;323 {323F/PREMACY 99-01} ярейкн тюпш опнрхбнрсл опюб;248;+;;5;;;;
15257;MZ32398-100HB;B25D5071YB+BJ0E50710B;98-00;323 {323F} пеьерйю пюдхюрнпю б яанпе упнл-вепм;1152;5;;1;;;
17880;MZ32301-100HB;B30D50710+B30D5071Y;01-03;323 {323F} пеьерйю пюдхюрнпю я лнкдхмц упнл-вепм;1541;;;;;;
17470;MZ32301-160X;BL4C50031DAA;01-03;323 {323F} аюлоеп оепедм цпсмр;1605;1;4;;10 ДЕЙ;;
15111;MZ32398-160X;BJ1V50031C;98-00;323 {323F} аюлоеп оепедм я нрб о/лнкдхмц цпсмр;1617;7;;2;;;
19789;MZ32398-161X;BJ1V50031C;98-00;323 {323F} аюлоеп оепедм аег нрб о/лнкдхмц цпсмр;1573;+;1;1;;;
24324;MZ32301-240;B30K501C1;01-03;323 сяхкхрекэ аюлоепю оепедм;963;1;2;2;29 МНЪ;;
14884;MZ32398-270-L;BJ0J52111A;98-00;323 {323F} йпшкн оепедм кеб аег нрб о/онбрнпхрекэ;3644;2;5;1;;;
18777;MZ32301-270-L;B30D52211B;01-03;323 {323F} йпшкн оепедм кеб я нрб о/онбрнпхрекэ;1034;10;2;8;29 МНЪ;;
14885;MZ32398-270-R;BJ0J52211A;98-00;323 {323F} йпшкн оепедм опюб аег нрб о/онбрнпхрекэ;3644;3;9;1;;;
18776;MZ32301-270-R;B30D52111B;01-03;323 {323F} йпшкн оепедм опюб я нрб о/онбрнпхрекэ;1034;+;1;+;29 МНЪ;;
19787;MZ32398-271-L;BJ3K52111A;98-00;323 {323F} йпшкн оепедм кеб я нрб о/онбрнпхрекэ;3412;5;9;1;;;
19788;MZ32398-271-R;BJ3K52211A;98-00;323 {323F} йпшкн оепедм опюб я нрб о/онбрнпхрекэ;3412;3;9;1;;;
19584;MZ32301-300-L;B30D56141A;01-03;323 {323F} ондйпшкнй оепедм йпшкю кеб;379;2;;4;25 МНЪ;;
19585;MZ32301-300-R;B30D56131A;01-03;323 {323F} ондйпшкнй оепедм йпшкю опюб;379;1;;1;25 МНЪ;;
14886;MZ32398-330;B25D52310H;98-00;323 {323F} йюонр;5242;1;;;;;
18629;MZ32301-330;B30D52310C;01-03;323 {323F} йюонр;2953;+;2;8;15 ДЕЙ;;
18778;MZ32398-380;BJ0J53100F;98-00;323 {323F} ясоонпр пюдхюрнпю;4724;3;;2;29 МНЪ;;;
18779;MZ32301-380;BL2A53100C;01-03;323 {323F} ясоонпр пюдхюрнпю;3804;8;;3;;;;
19224;MZ32398-450-L;;98-03;323 {323F} гепйюкн кеб щкейрп я онднцпеб (convex);1130;+;1;6;;;;
19225;MZ32398-450-R;;98-03;323 {323F} гепйюкн опюб щкейрп я онднцпеб (convex);1130;+;2;4;;;;
22270;MZ32398-490-L;;98-00;323 юпйю пел.йпшкю гюдм кеб (яедюм);1153;2;;;;;;
22271;MZ32398-490-R;;98-00;323 юпйю пел.йпшкю гюдм опюб (яедюм);1153;4;;;;;;
22272;MZ32398-491-L;;98-00;323 {F} юпйю пел.йпшкю гюдм кеб (ущрващй);1153;;;;;;;
22273;MZ32398-491-R;;98-00;323 {F} юпйю пел.йпшкю гюдм опюб (ущрващй);1153;1;;;;;;
15502;MZ32398-640X;BJ1V50221B;98-00;323 {323F} аюлоеп гюдм (яедюм) я нрб о/лнкдхмц цпсмр;3980;3;;3;;;;
18763;MZ32398-641X;B25F50221BAA;98-03;323 {323F} аюлоеп гюдм (яедюм) аег нрб о/лнкдхмц цпсмр;1587;6;;3;;;;
16620;MZ32398-740-L;BJ1W51160B/80B;98-03;323 {323F} тнмюпэ гюдм бмеьм кеб (4 ДБ);809;10;;;21 ДЕЙ;;;216-1948L-UE
17565;MZ32301-740RW-L;B25R51160C;01-03;323 {323F} тнмюпэ гюдм бмеьм кеб (смхбепяюк) йпюям-аек;1069;+;;7;;;;216-1950L-A
16621;MZ32398-740-R;BJ1W51150B/70B;98-03;323 {323F} тнмюпэ гюдм бмеьм опюб (4 ДБ);809;+;4;;21 ДЕЙ;;;216-1948R-UE
17566;MZ32301-740RW-R;B25R51150C;01-03;323 {323F} тнмюпэ гюдм бмеьм опюб (смхбепяюк) йпюям-аек;1069;1;;7;;;;216-1950R-LD-A
29222;MZ32398-741H-N;MZ197-UURW2;98-03;323 тнмюпэ гюдм бмеьм к+о (йнлокейр) (4 ДБ) рчмхмц EAGLE EYES бмсрпх йпюям упнл;3050;3;;;;;;
24658;MZ32398-810-L;B25D34350D;98-;323 {323F} пшвюц оепедм ондбеяйх кеб мхфм;1124;+;;;03 ДЕЙ;;;
24659;MZ32398-810-R;B25D34300D;98-;323 {323F} пшвюц оепедм ондбеяйх опюб мхфм;1124;+;;;03 ДЕЙ;;;;;;;;;
14409;MZ32398-910;ZL0215200;98-03;323 пюдхюрнп нукюфдем AT 1.4 1.5 1.9 (1 ПЪД);2379;;;;15 ДЕЙ;;;;;;;;;
14504;MZ32398-911;ZL0215200A;98-03;323 пюдхюрнп нукюфдем MT 1.4 1.6 1.9 (1 ПЪД);3178;;;;;;;;;;;;;
18029;MZ32398-912;ZL0215200;98-03;323 пюдхюрнп нукюфдем AT 1.4 1.5 1.9 (KOYO);3214;5;5;;06 ДЕЙ;;;;PL060853T;;;;;
18030;MZ32398-913;ZL0215200A/B;98-03;323 пюдхюрнп нукюфдем MT 1.4 1.6 1.9 (KOYO);2568;2;;;06 ДЕЙ;;;;PL060852;;;;;
13785;MZ32302-930;;02-03;323 йнмдемяюрнп йнмдхж;4462;;;;;;;;;;;;;
23533;MZ32398-930;B25F61480/B25F6180A/B25H61480A/B25P61480;98-01;323 йнмдемяюрнп йнмдхж;1982;+;;1;;;;;;;;;;94720K
28398;MZ32398-970;B25F61450B/B25F61K00A;98-03;323 йнлопеяянп йнмдхж 1.4 , 1.6 (ЯЛ.ЙЮРЮКНЦ) (AVA);14689;1;;;;;;;;;;;MZK198;
28399;MZ32398-971;BK6E61450;98-;323 йнлопеяянп йнмдхж 1.8 , 2 (ЯЛ.ЙЮРЮКНЦ) (AVA);15248;1;;;;;;;;;;;MZK199;
;;;;;;;;;;;;;;;;;;
;MAZDA 323F (90-94);;;;;;;;;;;;;;;;;
12115;MZ32F90-040-L;B48151070;90-94;323F сйюг.онбнпнрю мхфм кеб б аюлоеп (5 ДБ);610;;;;;;;;;;;;;
10840;MZ32F90-040-R;B48151060;90-94;323F сйюг.онбнпнрю мхфм опюб б аюлоеп (5 ДБ);610;;;;;;;;;;;;;
10606;MZ32F90-100M;BS8252810D;90-94;323F пеьерйю пюдхюрнпю (5 ДБ) лерюк;3743;3;;1;;;;;;;;;;
10772;MZ32F90-160X;B48250031;90-94;323F аюлоеп оепедм (5 ДБ) цпсмр;3618;1;;;;;;;;;;;;
11533;MZ32F90-270-L;BC6A52111;90-94;323F йпшкн оепедм кеб (5 ДБ);2422;;;1;25 МНЪ;;;;;;;;;
11532;MZ32F90-270-R;BC6A52211;90-94;323F йпшкн оепедм опюб (5 ДБ);2422;1;1;1;25 МНЪ;;;;
